waveform	Sine
t0	01/01/1904  01:00:00,000000
delta t	0,001000

time	Sine
01/01/1904  01:00:01,130000	-1,000000E+0
01/01/1904  01:00:01,131000	-1,000000E+0
01/01/1904  01:00:01,132000	1,000000E+0
01/01/1904  01:00:01,133000	1,000000E+0
01/01/1904  01:00:01,134000	1,000000E+0
01/01/1904  01:00:01,135000	1,000000E+0
01/01/1904  01:00:01,136000	1,000000E+0
01/01/1904  01:00:01,137000	1,000000E+0
01/01/1904  01:00:01,138000	1,000000E+0
01/01/1904  01:00:01,139000	1,000000E+0
01/01/1904  01:00:01,140000	1,000000E+0
01/01/1904  01:00:01,141000	1,000000E+0
01/01/1904  01:00:01,142000	1,000000E+0
01/01/1904  01:00:01,143000	1,000000E+0
01/01/1904  01:00:01,144000	1,000000E+0
01/01/1904  01:00:01,145000	1,000000E+0
01/01/1904  01:00:01,146000	1,000000E+0
01/01/1904  01:00:01,147000	1,000000E+0
01/01/1904  01:00:01,148000	-1,000000E+0
01/01/1904  01:00:01,149000	-1,000000E+0
01/01/1904  01:00:01,150000	-1,000000E+0
01/01/1904  01:00:01,151000	-1,000000E+0
01/01/1904  01:00:01,152000	-1,000000E+0
01/01/1904  01:00:01,153000	-1,000000E+0
01/01/1904  01:00:01,154000	-1,000000E+0
01/01/1904  01:00:01,155000	-1,000000E+0
01/01/1904  01:00:01,156000	-1,000000E+0
01/01/1904  01:00:01,157000	-1,000000E+0
01/01/1904  01:00:01,158000	-1,000000E+0
01/01/1904  01:00:01,159000	-1,000000E+0
01/01/1904  01:00:01,160000	-1,000000E+0
01/01/1904  01:00:01,161000	-1,000000E+0
01/01/1904  01:00:01,162000	-1,000000E+0
01/01/1904  01:00:01,163000	-1,000000E+0
01/01/1904  01:00:01,164000	-1,000000E+0
01/01/1904  01:00:01,165000	1,000000E+0
01/01/1904  01:00:01,166000	1,000000E+0
01/01/1904  01:00:01,167000	1,000000E+0
01/01/1904  01:00:01,168000	1,000000E+0
01/01/1904  01:00:01,169000	1,000000E+0
01/01/1904  01:00:01,170000	1,000000E+0
01/01/1904  01:00:01,171000	1,000000E+0
01/01/1904  01:00:01,172000	1,000000E+0
01/01/1904  01:00:01,173000	1,000000E+0
01/01/1904  01:00:01,174000	1,000000E+0
01/01/1904  01:00:01,175000	1,000000E+0
01/01/1904  01:00:01,176000	1,000000E+0
01/01/1904  01:00:01,177000	1,000000E+0
01/01/1904  01:00:01,178000	1,000000E+0
01/01/1904  01:00:01,179000	1,000000E+0
01/01/1904  01:00:01,180000	1,000000E+0
01/01/1904  01:00:01,181000	1,000000E+0
01/01/1904  01:00:01,182000	-1,000000E+0
01/01/1904  01:00:01,183000	-1,000000E+0
01/01/1904  01:00:01,184000	-1,000000E+0
01/01/1904  01:00:01,185000	-1,000000E+0
01/01/1904  01:00:01,186000	-1,000000E+0
01/01/1904  01:00:01,187000	-1,000000E+0
01/01/1904  01:00:01,188000	-1,000000E+0
01/01/1904  01:00:01,189000	-1,000000E+0
01/01/1904  01:00:01,190000	-1,000000E+0
01/01/1904  01:00:01,191000	-1,000000E+0
01/01/1904  01:00:01,192000	-1,000000E+0
01/01/1904  01:00:01,193000	-1,000000E+0
01/01/1904  01:00:01,194000	-1,000000E+0
01/01/1904  01:00:01,195000	-1,000000E+0
01/01/1904  01:00:01,196000	-1,000000E+0
01/01/1904  01:00:01,197000	-1,000000E+0
01/01/1904  01:00:01,198000	1,000000E+0
01/01/1904  01:00:01,199000	1,000000E+0
